date,name,level,namelog,message
23-10-2018 10:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 529],
23-10-2018 10:39:09.978,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:42:53.618,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/dictionary-service/dictionaries не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:42:53.874,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:44:09.980,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:49:09.982,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:54:09.983,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:55:54.185,http-nio-8080-exec-10,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 10:55:54.186,http-nio-8080-exec-12,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 10:57:17.030,http-nio-8080-exec-12,INFO,o.s.c.n.zuul.web.ZuulHandlerMapping,Mapped URL path [/test-dbo-service/**] onto handler of type [class org.springframework.cloud.netflix.zuul.web.ZuulController],
23-10-2018 10:59:09.984,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:04:09.985,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:04:16.109,http-nio-8080-exec-21,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:04:16.113,http-nio-8080-exec-10,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:04:16.137,http-nio-8080-exec-12,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:04:16.143,http-nio-8080-exec-2,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 530],
23-10-2018 11:05:04.419,http-nio-8080-exec-19,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:05:04.420,http-nio-8080-exec-9,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:05:04.733,http-nio-8080-exec-21,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:05:04.733,http-nio-8080-exec-10,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 11:09:09.986,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:14:09.987,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:19:09.988,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:23:19.966,http-nio-8080-exec-22,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:24:09.989,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:29:09.990,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:34:09.991,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 531],
23-10-2018 11:39:09.993,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:41:15.804,http-nio-8080-exec-22,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-models не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:41:35.703,http-nio-8080-exec-22,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-list не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:41:40.136,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:41:48.676,http-nio-8080-exec-2,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:44:09.994,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:44:13.187,http-nio-8080-exec-15,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:44:22.902,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:45:11.550,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:49:09.996,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:51:01.251,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:51:25.177,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:54:09.997,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:58:46.704,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 11:59:09.997,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 11:59:33.561,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:02:37.636,http-nio-8080-exec-6,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:02:53.068,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:03:49.065,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:03:56.030,http-nio-8080-exec-22,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:03:57.872,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:04:09.998,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 532],
23-10-2018 12:06:30.737,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:09:10.000,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:09:56.333,http-nio-8080-exec-6,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-models не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:14:10.001,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:19:10.003,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:24:10.004,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:29:10.005,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:34:10.006,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 533],
23-10-2018 12:37:24.277,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-list не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:37:26.734,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 12:37:26.751,http-nio-8080-exec-15,ERROR,com.netflix.zuul.FilterProcessor,Filter threw Exception,
23-10-2018 12:37:56.607,http-nio-8080-exec-12,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:00.336,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:04.732,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:07.809,http-nio-8080-exec-19,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:23.488,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:25.920,http-nio-8080-exec-15,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:39.601,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:44.722,http-nio-8080-exec-19,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:38:47.741,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:39:05.587,http-nio-8080-exec-21,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:39:10.008,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:39:23.433,http-nio-8080-exec-19,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-tasks не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:39:25.985,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:39:29.605,http-nio-8080-exec-19,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:40:08.519,http-nio-8080-exec-23,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:44:10.009,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:49:10.010,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:53:51.689,http-nio-8080-exec-10,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:54:10.012,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 12:56:03.088,http-nio-8080-exec-9,WARN,o.s.c.n.z.f.post.SendResponseFilter,Error while sending response to client: java.io.IOException: Connection reset by peer,
23-10-2018 12:56:08.299,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 12:56:47.729,http-nio-8080-exec-18,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 12:59:10.013,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 13:01:27.751,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:01:51.098,http-nio-8080-exec-19,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:01:52.131,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:02:02.644,http-nio-8080-exec-2,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:02:04.787,http-nio-8080-exec-23,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:02:11.178,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:02:35.208,http-nio-8080-exec-18,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:04:10.014,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 13:04:16.408,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:04:41.397,http-nio-8080-exec-23,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 534],
23-10-2018 13:04:59.935,http-nio-8080-exec-18,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:05:16.229,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:07:05.284,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:07:12.372,http-nio-8080-exec-19,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:08:06.153,http-nio-8080-exec-18,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:08:12.256,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:08:18.350,http-nio-8080-exec-22,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:08:30.534,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:09:10.015,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 13:09:26.110,http-nio-8080-exec-2,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:10:39.957,http-nio-8080-exec-9,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:11:11.461,http-nio-8080-exec-10,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:11:15.573,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:11:40.914,http-nio-8080-exec-2,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:13:24.438,http-nio-8080-exec-19,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:13:40.662,http-nio-8080-exec-23,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:14:10.016,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 13:14:37.415,http-nio-8080-exec-22,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:15:48.352,http-nio-8080-exec-21,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:17:07.509,http-nio-8080-exec-2,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:17:34.913,http-nio-8080-exec-6,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:17:39.160,http-nio-8080-exec-15,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
23-10-2018 13:17:55.672,http-nio-8080-exec-22,WARN,o.s.c.n.z.f.pre.PreDecorationFilter,No route found for uri: /enrichment-service/api/statistics/get,
